id,name,type,effects,ailment,flavor,location,thc,cbd,Citrus,Sweet,Earthy,Pine,Skunk,Berry,Lemon,Lime,Blueberry,Strawberry,Mango,Rose,Pepper,Depression,Pain,Insomnia,Stress,Lack of Appetite,Muscle Spasms,Nausea,Inflammation,Relaxed,Happy,Euphoric,Uplifted,Sleepy,Dry Mouth,Focused,Energetic,Paranoid,Anxious,Hungry,Talkative,Creative
1286,Peter Tosh,Hybrid,,,,", CA",1900,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287,Lemon Diesel (H),Hybrid,,,,", CA",1300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1288,Lemon Diesel (S),Hybrid,,,,", CA",1300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1289,Afpak,Hybrid,,,,", CA",1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1290,Girl Scout Cookie...,Hybrid,,,,"Gardena, CA",2000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293,Purple Mango,Hybrid,,,,"Richmond, CA",1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1294,Super Confidential,Hybrid,,,,", CA",2300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1296,Unknown,Hybrid,,,,", CA",1700,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298,Jilly Bean,Hybrid,,,,"Richmond, CA",2100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300,O.D. Cherry Pie,Hybrid,,,,"Richmond, CA",2400,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1305,Animal Cookies,Hybrid,,,,"Richmond, CA",2300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1306,Imperial Kush,Hybrid,,,,", CA",1500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1307,Platinum GSC,Hybrid,,,,"Richmond, CA",2000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308,Tahoe,Hybrid,,,,"San Juan Capistrano, CA",1900,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309,DJ Flo Smoothe,Hybrid,,,,"San Juan Capistrano, CA",2000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314,Trash,Hybrid,,,,"Richmond, CA",1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1320,Tangerine,Hybrid,,,,"Richmond, CA",1800,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1323,Oakland Crippler,Hybrid,,,,"Sherman Oaks, CA",1300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1324,Cookie Cone,Hybrid,,,,"Richmond, CA",1700,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325,Tahoe OG Kush,Hybrid,,,,"Richmond, CA",1500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326,Master OG,Hybrid,"Relaxed, Sleepy, Happy, Focused, Hungry, Dry Mouth, Paranoid","Pain, Muscle Spasms, Insomnia, Stress","Earthy, Citrus, Pine","Valley Village, CA",2200,0,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,True,False,False,True,True,True,False,True,False,True,False,False
1327,3x Time Crazy,Hybrid,,,,"Richmond, CA",1900,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328,Midnight Purple,Hybrid,,,,"Richmond, CA",1900,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329,Hawaiian Lights,Hybrid,,,,"Richmond, CA",1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330,Eat My Cookie,Hybrid,,,,"Santa Ana, CA",1900,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1332,Fire OG -M,Hybrid,,,,"Northridge, CA",2000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333,Fire OG -B,Hybrid,,,,"Northridge, CA",1400,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336,Black Berry,Hybrid,,,,"Gardena, CA",1800,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339,Blackberry Pie,Hybrid,,,,"Richmond, CA",1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1340,Energee,Hybrid,,,,"Richmond, CA",1400,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341,Amst. Nebula #2,Hybrid,,,,"Venice, CA",1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345,Bay Platinum Cookies,Hybrid,,,,"Richmond, CA",1700,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346,Bay Dream,Hybrid,"Happy, Euphoric, Hungry, Uplifted, Focused, Dry Mouth, Paranoid, Anxious","Depression, Stress, Lack of Appetite, Pain",Citrus,"Richmond, CA",1800,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,True,True,True,False,True,True,False,True,True,True,False,False
1349,The Dream,Hybrid,,,,"Sherman Oaks, CA",2000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350,BMW,Hybrid,,,,"Torrance, CA",1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,Purple Bubba Kush,Hybrid,,,,"Toluca Lake, CA",1200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1353,Orange Diesel,Hybrid,,,,"Toluca Lake, CA",1500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356,Outdoor OG Kush,Hybrid,,,,"Richmond, CA",1400,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1357,Royal Purple Diesel,Hybrid,,,,"Mt. Shasta, CA",1500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,Cerebral Synergy,Hybrid,,,,"Richmond, CA",1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1361,Phantom Cookies,Hybrid,,,,"Richmond, CA",1800,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362,Greenwater OG,Hybrid,,,,"San Diego, CA",600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363,Original OG,Hybrid,,,,"San Diego, CA",1700,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1364,813,Hybrid,,,,"San Diego, CA",1200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1365,Lost Coast OG,Hybrid,,,,"San Diego, CA",1200,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1366,B52 OG,Hybrid,,,,"Sherman Oaks, CA",2000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1369,Snow Goddess,Hybrid,,,,"Groveland, CA",1100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1370,Northern Lights/Sweet...,Hybrid,,,,"Mt. Shasta, CA",1900,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372,AK47,Hybrid,,,,"San Clemente, CA",1700,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373,Super GDP,Hybrid,,,,"Pear Blossom, CA",1900,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1375,Royal Queen,Hybrid,,,,"Richmond, CA",900,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1376,Very Berry,Hybrid,,,,"Costa Mesa, CA",1900,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1377,Fire OG x Afghan Mango,Hybrid,,,,"Sherman Oaks, CA",1900,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380,Jack x G13,Hybrid,,,,"Humboldt, CA",1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1384,W/Q,Hybrid,,,,"Artesia, CA",800,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1386,Blueberry Dream,Hybrid,"Relaxed, Euphoric, Happy, Focused, Creative, Dry Mouth","Stress, Depression, Pain, Insomnia","Blueberry, Berry, Earthy","Canoga Park, CA",1500,0,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,True,True,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,True
1387,Dragonfly Pie,Hybrid,,,,"Richmond, CA",1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388,Purple Dingleberry,Hybrid,,,,"Richmond, CA",1700,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1391,Fire Walker OG,Hybrid,,,,"Torrance, CA",1800,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393,Kens Dragonfly Cookies,Hybrid,,,,"Richmond, CA",1600,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1394,Medusa,Hybrid,,,,"Richmond, CA",1900,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1395,Bay 11,Hybrid,"Happy, Uplifted, Energetic, Relaxed, Creative, Anxious, Dry Mouth","Depression, Insomnia, Stress, Pain","Sweet, Skunk","Richmond, CA",1800,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True
1396,Kens Phantom,Hybrid,,,,"Richmond, CA",2000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1398,Kens Kush,Hybrid,,,,"Richmond, CA",2000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400,Nicks OG,Hybrid,,,,"Torrance, CA",1700,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1402,Pineapple X-Press,Hybrid,,,,"Rosamund, CA",2300,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1407,Cactus Cooler OG,Hybrid,,,,"Garden Grove, CA",1400,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415,1024,Hybrid,"Uplifted, Relaxed, Energetic, Creative, Dry Mouth, Anxious","Stress, Pain, Depression, Inflammation",Pine,,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True
1418,Afghan Cow,Hybrid,"Uplifted, Focused, Euphoric, Happy, Energetic, Dry Mouth","Lack of Appetite, Stress, Depression, Inflammation","Sweet, Vanilla",,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,True,True,False,True,True,True,False,False,False,False,False
1421,Alaska,Hybrid,"Relaxed, Uplifted, Euphoric, Happy, Energetic, Dry Mouth, Paranoid, Anxious","Stress, Depression, Insomnia, Pain, Lack of Appetite","Earthy, Pepper",,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,True,True,False,True,False,True,True,True,False,False,False
1422,Alaskan Ice,Hybrid,"Euphoric, Happy, Relaxed, Uplifted, Hungry, Dry Mouth, Paranoid","Depression, Stress, Pain","Sweet, Earthy",,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,True,True,False,True,False,False,True,False,True,False,False
1423,Alice in Wonderland,Hybrid,"Relaxed, Happy, Uplifted, Focused, Creative, Dry Mouth, Anxious","Lack of Appetite, Stress, Depression, Muscle Spasms","Pine, Earthy, Sweet",,0,0,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,True,True,False,True,False,True,True,False,False,True,False,False,True
1425,Alien Stardawg,Hybrid,"Uplifted, Happy, Euphoric, Creative, Tingly, Dry Mouth","Stress, Depression, Lack of Appetite, Inflammation, Muscle Spasms",,,0,0,,,,,,,,,,,,,,True,False,False,True,True,True,False,True,False,True,True,True,False,True,False,False,False,False,False,False,True
1426,Allen Wrench,Hybrid,"Energetic, Happy, Focused, Uplifted, Creative, Dry Mouth, Anxious","Stress, Depression, Pain, Lack of Appetite","Earthy, Pine, Citrus",,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,True,False,True,False,True,True,True,False,True,False,False,True
1427,Alpha Blue,Hybrid,"Relaxed, Happy, Euphoric, Uplifted, Energetic, Dry Mouth, Anxious, Paranoid","Depression, Pain, Stress, Lack of Appetite","Blueberry, Sweet",,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True,False,False,False,True,True,True,True,False,True,False,True,True,True,False,False,False
1433,Asian Fantasy,Hybrid,"Euphoric, Happy, Energetic, Focused, Tingly, Dry Mouth, Paranoid","Stress, Pain, Depression","Earthy, Skunk",,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,False,True,True,True,True,False,False,False,False
1435,Bangi Haze,Hybrid,"Horny, Uplifted, Euphoric, Hungry","Inflammation, Stress",Berry,,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False
1439,Big Sur Holy Bud,Hybrid,"Relaxed, Focused, Uplifted, Creative, Euphoric, Dry Mouth","Stress, Depression, Pain, Nausea","Pine, Earthy",,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,True,True,False,True,True,False,False,False,False,False,True
1441,Blackberry Diesel,Hybrid,"Happy, Energetic, Relaxed, Euphoric, Talkative, Dry Mouth, Anxious","Stress, Depression, Lack of Appetite",,,0,0,,,,,,,,,,,,,,True,False,False,True,True,False,False,False,True,True,True,False,False,True,False,True,False,True,False,True,False
1442,Blackberry Haze,Hybrid,"Happy, Relaxed, Uplifted, Hungry, Tingly, Paranoid, Dry Mouth, Anxious","Depression, Pain, Stress, Muscle Spasms","Berry, Sweet",,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,True,True,False,False
1443,Blackberry Lime Haze,Hybrid,"Uplifted, Euphoric, Happy, Focused, Talkative","Stress, Depression, Pain, Lack of Appetite","Berry, Sweet, Lime",,0,0,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,True,False,False,False,False,True,True,True,False,False,True,False,False,False,False,True,False
1444,Blaze,Hybrid,"Euphoric, Energetic, Talkative, Creative, Horny, Dry Mouth","Pain, Stress, Depression, Inflammation","Blueberry, Earthy, Pine",,0,0,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,True
1445,Blucifer,Hybrid,"Happy, Uplifted, Relaxed, Focused, Creative, Dry Mouth","Pain, Depression, Lack of Appetite, Nausea","Blueberry, Berry",,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,True,True,False,True,False,True,True,False,False,False,False,False,True
1448,Brazil Amazonia,Hybrid,"Relaxed, Uplifted, Euphoric, Focused, Happy","Depression, Stress","Berry, Earthy",,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False
1452,Caramelo,Hybrid,"Happy, Euphoric, Energetic, Focused, Uplifted, Dry Mouth","Stress, Pain, Depression, Lack of Appetite","Sweet, Lavender",,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False
1453,Carnival,Hybrid,"Talkative, Uplifted, Happy, Energetic, Relaxed","Depression, Insomnia, Lack of Appetite","Earthy, Pine",,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,False,True,False
1456,CBD Mango Haze,Hybrid,"Focused, Uplifted, Energetic, Relaxed, Happy, Paranoid, Dry Mouth","Stress, Pain, Inflammation, Depression","Pepper, Mango",,0,0,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,True,True,True,False,True,False,True,True,True,True,False,False,False,False
1459,Chocolate Diesel,Hybrid,"Euphoric, Happy, Energetic, Creative, Uplifted, Dry Mouth, Paranoid, Anxious","Stress, Nausea, Pain, Depression",Pine,,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,True,True,False,True,False,True,True,True,False,False,True
1460,Chocolate Thai,Hybrid,"Relaxed, Uplifted, Happy, Focused, Sleepy, Dry Mouth, Paranoid, Anxious","Stress, Depression, Pain, Insomnia, Nausea","Earthy, Coffee",,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,True,True,False,True,True,True,True,False,True,True,False,False,False
1462,Cinex,Hybrid,"Energetic, Uplifted, Happy, Focused, Euphoric, Dry Mouth, Anxious, Paranoid","Depression, Stress, Pain","Citrus, Earthy",,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,True,False,True,True,True,True,True,False,False,False
1465,Clementine,Hybrid,"Happy, Energetic, Euphoric, Relaxed, Uplifted, Dry Mouth, Anxious","Stress, Pain, Depression, Nausea","Citrus, Orange, Sweet",,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,False,False,False
1468,Cosmic Collision,Hybrid,"Uplifted, Energetic, Talkative, Euphoric, Happy",,"Sweet, Earthy",,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,False,True,True,True,False,False,False,True,False,False,False,True,False
1470,Crystal Coma,Hybrid,"Euphoric, Happy, Uplifted, Energetic, Dry Mouth, Paranoid, Anxious","Stress, Depression, Pain, Lack of Appetite","Earthy, Citrus, Sweet",,0,0,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,True,True,True,False,True,False,True,True,True,False,False,False
1472,Dance World,Hybrid,"Relaxed, Happy, Uplifted, Euphoric, Talkative, Dry Mouth","Stress, Depression, Pain, Inflammation, Lack of Appetite","Citrus, Earthy",,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,True,True,True,True,False,True,False,False,False,False,False,True,False
1473,DelaHaze,Hybrid,"Uplifted, Happy, Energetic, Euphoric, Dry Mouth, Anxious","Depression, Stress, Pain, Lack of Appetite","Mango, Citrus, Sweet",,0,0,True,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,True,False,False,False,False,True,True,True,False,True,False,True,False,True,False,False,False
1474,Dirty Girl,Hybrid,"Happy, Uplifted, Euphoric, Creative, Energetic, Dry Mouth, Paranoid, Anxious","Depression, Stress, Pain, Insomnia","Sweet, Pine",,0,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,False,True,False,True,True,True,False,False,True
1480,Dream Beaver,Hybrid,"Uplifted, Talkative, Energetic, Creative, Focused, Dry Mouth, Anxious","Muscle Spasms, Pain, Seizures","Pineapple, Earthy",,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,True,False,True,False,True,True
1481,Drizella,Hybrid,"Uplifted, Energetic, Happy, Euphoric, Dry Mouth","Stress, Depression","Sweet, Earthy",,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,True,False,True,False,True,False,False,False,False,False
1482,Durban Cookies,Hybrid,"Happy, Relaxed, Uplifted, Talkative, Energetic, Dry Mouth, Paranoid, Anxious","Pain, Stress, Depression, Inflammation","Sweet, Earthy",,0,0,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,True,False,True,False,True,False,True,True,True,False,True,False
1484,Dutch Haze,Hybrid,"Energetic, Creative, Happy, Horny, Uplifted",,"Citrus, Earthy",,0,0,True,False,True,False,False,False,False,False,False,False,False,False,False,,,,,,,,,False,True,False,True,False,False,False,True,False,False,False,False,True
1486,Electric Lemon G,Hybrid,"Euphoric, Focused, Energetic, Happy, Uplifted, Dry Mouth, Paranoid, Anxious","Stress, Depression, Pain, Lack of Appetite","Lemon, Citrus, Lime",,0,0,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,False,False,False
1488,Elphinstone,Hybrid,"Happy, Uplifted, Creative, Focused, Relaxed, Anxious","Depression, Pain, Stress","Citrus, Pine",,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,True,False,False,True,False,False,True,False,False,True
1489,Emerald Jack,Hybrid,"Happy, Uplifted, Creative, Horny, Euphoric, Dry Mouth, Anxious, Paranoid","Stress, Depression, Pain, Insomnia","Pine, Earthy, Citrus",,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,False,True,False,False,True,True,False,False,True
1490,Fighting Buddha,Hybrid,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1492,Full Moon,Hybrid,"Happy, Energetic, Uplifted, Horny, Creative","Depression, Stress, Lack of Appetite",Ammonia,,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True
1493,Galactic Jack,Hybrid,"Energetic, Focused, Happy, Uplifted, Euphoric, Dry Mouth, Anxious","Depression, Stress, Pain","Citrus, Sweet",,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,True,False,True,True,True,False,True,False,False,False
1497,Green Lantern,Hybrid,"Uplifted, Euphoric, Happy, Hungry, Talkative, Dry Mouth, Anxious, Paranoid","Stress, Depression, Pain","Citrus, Earthy, Pine",,0,0,True,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,True,False,True,False,False,True,True,True,True,False
1500,Hawaiian Diesel,Hybrid,"Happy, Relaxed, Uplifted, Creative, Horny, Dry Mouth, Anxious","Stress, Lack of Appetite, Pain, Depression",Citrus,,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,True,True,False,True,False,True,False,False,False,True,False,False,True
1502,Hawaiian Haze,Hybrid,"Uplifted, Happy, Talkative, Hungry, Dry Mouth, Paranoid, Anxious","Stress, Pain, Depression, Nausea, Insomnia",Skunk,,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,False,True,False,True,False,True,False,False,True,True,True,True,False
1504,Hawaiian Punch,Hybrid,"Happy, Uplifted, Relaxed, Euphoric, Tingly, Anxious, Dry Mouth, Paranoid","Pain, Stress","Citrus, Sweet",,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,True,False,True,False,False,True,True,False,False,False
1505,Haze Berry,Hybrid,"Energetic, Happy, Euphoric, Talkative, Creative, Dry Mouth, Paranoid, Anxious","Depression, Stress, Pain","Berry, Sweet, Blueberry",,0,0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,False,False,True,False,True,True,True,False,True,True
1509,Hippie Chicken,Hybrid,"Uplifted, Euphoric, Happy, Creative, Energetic, Dry Mouth, Anxious","Stress, Depression, Nausea, Pain","Sweet, Pepper",,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,False,False,True,True,True,False,True,False,True,False,True,False,False,True
1512,In The Pines,Hybrid,"Uplifted, Focused, Relaxed, Creative, Happy, Dry Mouth, Paranoid","Inflammation, Pain, Stress, Muscle Spasms, Depression","Pine, Pineapple, Earthy",,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,True,True,True,False,True,False,True,True,False,True,False,False,False,True
1514,Island Haze,Hybrid,"Creative, Uplifted, Relaxed, Sleepy, Talkative","Depression, Stress","Sweet, Berry, Blueberry",,0,0,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True
1516,Jack Diesel,Hybrid,"Happy, Energetic, Creative, Uplifted, Dry Mouth, Paranoid","Depression, Inflammation, Stress, Pain","Sweet, Citrus",,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True
1517,Jack Skellington,Hybrid,"Creative, Relaxed, Euphoric, Energetic, Happy, Dry Mouth, Paranoid, Anxious","Stress, Depression, Pain, Muscle Spasms","Citrus, Sweet",,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,True,True,False,False,True,False,True,True,True,False,False,True
1519,Jack Wreck,Hybrid,"Energetic, Happy, Uplifted, Euphoric, Creative, Dry Mouth, Paranoid","Pain, Depression, Stress, Insomnia","Citrus, Sweet, Earthy",,0,0,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,True,True,False,True,False,True,True,False,False,False,True
1521,Jacky White,Hybrid,"Energetic, Relaxed, Happy, Focused, Euphoric, Dry Mouth, Anxious, Paranoid","Stress, Nausea, Depression, Pain",Citrus,,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,True,True,False,False,True,True,True,True,True,False,False,False
1523,Jamaican Dream,Hybrid,"Happy, Euphoric, Uplifted, Relaxed, Talkative, Dry Mouth, Paranoid","Stress, Depression, Nausea, Muscle Spasms, Pain","Earthy, Lime",,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,True,False,True,True,True,True,False,True,False,False,True,False,False,True,False
1524,Jamaican Lion,Hybrid,"Uplifted, Relaxed, Happy, Energetic, Talkative, Dry Mouth, Paranoid","Pain, Stress, Muscle Spasms, Depression","Earthy, Lime",,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,True,False,False,True,False
1526,Jesus OG,Hybrid,"Happy, Euphoric, Uplifted, Focused, Creative, Dry Mouth, Anxious, Paranoid","Stress, Depression, Pain","Earthy, Citrus, Lemon",,0,0,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,True,True,False,True,True,False,True,True,False,False,True
1527,Jock Horror,Hybrid,"Euphoric, Happy, Creative, Hungry, Relaxed, Dry Mouth, Anxious","Depression, Stress, Lack of Appetite, Insomnia","Sweet, Berry, Earthy",,0,0,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,True,True,True,False,False,True,False,False,False,True,True,False,True
1531,Lime Haze,Hybrid,"Happy, Energetic, Relaxed, Euphoric, Uplifted, Dry Mouth, Anxious","Stress, Nausea, Depression","Lime, Citrus",,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,True,True,True,False,True,False,True,False,True,False,False,False
1534,Kona Gold,Hybrid,"Happy, Energetic, Uplifted, Creative, Euphoric, Dry Mouth, Anxious, Paranoid","Depression, Stress, Nausea, Pain","Sweet, Honey",,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,True,True,True,False,True,False,True,True,True,False,False,True
